Wk of 9/12/22     Cut off: 9/12/22  @3pm,,,,,,,,
,,,,,,,,
Week 8/18/25 (Second Load) (Next transfer Week 9/1),,,,,,,,
Transfer #7160,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,D-04037,3 PALLETS (36cs/plt) *,B009B0,,GC,,Planned transfer (container sharing),Shipped
2,F-04076,12 pallets (1536cs)*,,Urgent,SYS,,Sales Order Fulfillment,Shipped
3,D-02030,60 CASES*,,A026G0-1,GC,,Planned transfer (container sharing),Shipped
4,T-31545,100 cs*,C240672,,HL,,Low replenishment,Shipped
5,PL#5624515,barter trade,,URGENT,AWC,,Other (State reason),Already shipped
6,5623308,mooncake,,Urgent,WYL,,Planned transfer (container sharing),Already shipped
7,5622548,mooncake,,Urgent,WYL,,Planned transfer (container sharing),Already shipped
8,5622549,mooncake,,Urgent,WYL,,Planned transfer (container sharing),Already shipped
9,5623128,mooncake,,Urgent,WYL,,Planned transfer (container sharing),Already shipped
10,5623130,mooncake,,Urgent,WYL,,Planned transfer (container sharing),Already shipped
11,5623131,mooncake,,Urgent,WYL,,Planned transfer (container sharing),Already shipped
12,5624808,mooncake,,Urgent,JY,,Planned transfer (container sharing),Shipped with #7151
13,J-40136,1 Pallet (70cs/plt),,,VL,,Low replenishment,Shipped
14,PL#5625444,mooncake,,Urgent,WYL,,Planned transfer (container sharing),Shipped
,,Total:  21 plts (second load),,"Pending Andy picking, picked up 8/21, ETA 8/22, delivered 8/25, #7160 submitted 8/25",,08/21/2025,,
,,,,,,,,
"*Due to Fiscal year-end inventory count (8/28-9/2), no SF-LA transfer for week 8/25, next transfer is week 9/1.",,,,,,,,
,,,,,,,,
"Week 9/1/25, Cut Off: 9/1/25 @ 3pm",,,,,,,,
Transfer #7172,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,J-40132,200 cases (25 cs/ plt),,,VL,,Planned transfer (container sharing),Shipped
2,C-70126,50 cases,,,HL,,Planned transfer (container sharing),Shipped
3,J-40136,210 cases (70 cs/plt),,,VL,,Planned transfer (container sharing),Shipped
4,T-47020,20 cases,,,HL,,Sales Order Fulfillment,Shipped
5,PL# 5626771,5 tin F-96032,,Barter trade,AWC,,Sales Order Fulfillment,Shipped
6,D-02007,20 CASES,,,GC,,Planned transfer (container sharing),Shipped
7,C-70050,"1 PALLET  (28 CASES/PALLET)
",,,GC,,Planned transfer (container sharing),Shipped
8,C-70052,"1 PALLET   (35 CASES/PALLET)
",,,GD,,Planned transfer (container sharing),Shipped
9,C-70430,"1 PALLET  (45 CASES/PALLET)
",,,GC,,Planned transfer (container sharing),Shipped
10,F-04115,3 plts (720cs),01022027,,SYS,,Planned transfer (container sharing),Shipped
11,M-94306,50 CASES,,,GC,,Repackaging capacity,Shipped
12,D-04020,10 CASES,,,GC,,Planned transfer (container sharing),Shipped
13,D-04030,1 PALLET (48cs/plt),,,GC,,Planned transfer (container sharing),Shipped
14,S-06032,6 CASES,,,GC,,Planned transfer (container sharing),Shipped
15,PL# 5626485,2 cs,,Urgent,WYL,,Other (State reason),Shipped
16,D-03059,60cs*,5010047,Urgent,JD,,Planned transfer (container sharing),Shipped
17,D-03062,264cs*,#5070392,Urgent,JD,,Planned transfer (container sharing),Shipped
,,Total: 23 plts,,"Closed 9/4, pending Andy picking, picked up 9/5, ETA 9/8, delivered 9/8, #7172 submitted 9/8",,09/05/2025,,
,,,,,,,,
"Week 9/8/25, Cut Off: 9/8/25 @ 3pm",,,,,,,,
Transfer #7174,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,F-04119,5 pallets (1200cs),,Pending receive,SYS,,Planned transfer (container sharing),Shipped
2,#7192,"AG, 1 plt*",,,Wai Wai,,Low replenishment,Shipped
,,Total: 6 plts,,"Closed 9/8, pending Andy picking, picked up 9/10, ETA 9/11, delivered 9/11, #7174 submitted 9/11, #7192 submitted 9/11",,09/10/2025,,
,,,,,,,,
"Week 9/15/25, Cut Off: 9/15/25 @ 3pm",,,,,,,,
Transfer #7195,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,F-04119,5 pallets (1250cs/plt)*,,,SYS,,Low replenishment,Shipped
2,F-04117,240cs (1 plt)*,,,SYS,,Shipment delays,Shipped
3,F-11076 (new),30 Cases,,,GC,,Planned transfer (container sharing),Shipped
4,C-70052,20 Cases,,,GC,,Planned transfer (container sharing),Shipped
5,T-31545,100 cases,,,HL,,Planned transfer (container sharing),Shipped
,,Total: 8 plts,,"Closed 9/15, pending Andy picking, picked up 9/17, ETA 9/18, delivered 9/18, #7195 submitted 9/18",,09/17/2025,,
,,,,,,,,
"Week 9/22/25, Cut Off: 9/22/25 @ 3pm",,,,,,,,
Transfer #7213,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,M-41070,1 plt (140 cases/plt),PO 40645,Urgent - Pending ETA warehouse 9/17,VL,,Planned transfer (container sharing),Shipped
2,M-41071,1 plt (140 cases/plt),PO 40645,Urgent - Pending ETA warehouse 9/17,VL,,Planned transfer (container sharing),Shipped
3,M-41072,1 plt (140 cases/plt),PO 40645,Urgent - Pending ETA warehouse 9/17,VL,,Planned transfer (container sharing),Shipped
4,M-41073,1 plt (140 cases/plt),PO 40645,Urgent - Pending ETA warehouse 9/17,VL,,Planned transfer (container sharing),Shipped
5,M-41074,1 plt (140 cases/plt),PO 40645,Urgent - Pending ETA warehouse 9/17,VL,,Planned transfer (container sharing),Shipped
6,P-YNBYS,30 shippers/6 case   ( 5 shipper/case),,,VL,,Planned transfer (container sharing),Shipped
7,A-61234T,1 pallet （30 cases/pallet),,,VL,,Warehouse limitations,Shipped
8,#7208,"AG, 5 plts*",,,Wai Wai,,Low replenishment,Shipped
9,#7226,"AG, 10 cs*",,,Wai Wai,,Low replenishment,Shipped
10,C-70126,96 cases (1 pallet),,,HL,,Low replenishment,Shipped
11,D-03070,132 cases (1 pallet),,,HL,,Low replenishment,Shipped
12,Flyer,1 cs,,to Ivy,AWC,,Other (State reason),Shipped
13,J-72402,10CS,,URGENT,WYL,,Sales Order Fulfillment,Shipped
14,J-72401N,10CS,,URGENT,WYL,,Sales Order Fulfillment,Shipped
15,J-72404,10CS,,URGENT,WYL,,Sales Order Fulfillment,Shipped
16,#7232,30cs*,,,Wai Wai,,Low replenishment,Shipped
,,Total: 14 plts,,"Closed 9/22, pending Andy picking, picked up 9/26, ETA 9/29, delivered 9/19, #7213 submitted 9/29, D-03070 updated to 132 cs, #7208 & 7226 & 7232 submitted 9/30",,09/26/2025,,
,,,,,,,,
"Week 9/29/25, Cut Off: 9/29/25 @ 3pm",,,,,,,,
Transfer #7231,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,C-70121,2 PALLETS (45 CASES/PALLET),,,GC,,Planned transfer (container sharing),Shipped
2,C-70123,4 PALLETS (45 CASES/PALLET),,,GC,,Planned transfer (container sharing),Shipped
3,D-02007,10 CASES,,,GC,,Planned transfer (container sharing),Shipped
4,D-04037,4 PALLETS (36 CASES/PALLET),,,GC,,Planned transfer (container sharing),Shipped
5,D-04061,6 PALLETS (36 CASES/PALLET),,,GC,,Planned transfer (container sharing),Shipped
,,Total: 20 plts,,"Closed 9/29, pending Andy picking, picked up 10/1, ETA 10/2, delivered 10/2, #7231 submitted 10/2",,10/01/2025,,
,,,,,,,,
"Week 10/6/25, Cut Off: 10/6/25 @ 3pm",,,,,,,,
Transfer #7238,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,SHINE banner,1 roll,,to Winson,MC,,Other (State reason),Shipped
2,ADIA CHAN banner,1 roll,,to Winson,MC,,Other (State reason),Shipped
3,D-02007,1 PALLET (60 CASES/PALLET) *,,,GC,,Planned transfer (container sharing),Shipped
4,A-61030,50 CASES *,,,GC,,Repackaging capacity,Shipped
5,A-62030,25 CASES *,,,GC,,Repackaging capacity,Shipped
6,C-70430,20 CASES *,,,GC,,Planned transfer (container sharing),Shipped
7,C-70121,2 PALLETS (45 CASES/PALLET) *,,,GC,,Planned transfer (container sharing),Shipped
8,F-11076A,25 CASES (1/2 PALLET),,,GC,,Planned transfer (container sharing),Shipped
9,A-61236T,60 cases (2 PLT),,,VL,,Repackaging capacity,Shipped
,,Total: 7 plts,,"Closed 10/6, pending Andy picking, picked up 10/8, ETA 10/9, delivered 10/9, #7238 submitted 10/9",,10/08/2025,,
,,,,,,,,
"Week 10/13/25, Cut Off: 10/13/25 @ 3pm",,,,,,,,
Transfer #7254,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status ( Shipped/Partial/Not Shipped/Other)
1,F-04001,800cs (10plts)*,11142026,,SYS,,Low replenishment,Partial
2,F-04006,480cs (6plts)*,10182026,,SYS,,Low replenishment,Partial
3,F-04076,1024cs (8plts)*,6192027,Urgent,SYS,,Planned transfer (container sharing),Shipped
4,Computer cables,1cs,,to Sun,EH,,Other (State reason),Shipped
5,#7258,91 cs*,,,Wai Wai,,Low replenishment,Shipped
6,D-60012,20 CASES,,,GC,,Repackaging capacity,Shipped
7,D-03052,(396cs) 3plts,5070393,Urgent,JD,,Sales Order Fulfillment,Shipped
8,D-03063,50cs,5010045,Urgent,JD,,Sales Order Fulfillment,Shipped
9,D-03071?,70cs,5040205,Urgent,JD,,Sales Order Fulfillment,Not shipped
10,D-04020,10 CASES,,,GC,,Planned transfer (container sharing),Shipped
11,D-04024,1 PALLET (36 CASES/PALLET),,,GC,,Planned transfer (container sharing),Shipped
12,,Labels for J-31048 labeling,,Urgent,JD,,Repackaging capacity,Shipped
13,#7267,4 plts*,,,Wai Wai,,Low replenishment,Shipped
,,Total: 24 plts,,"Closed 10/13, picked up 10/17, ETA 10/20, delivered 10/20, #7254 & 7258 submitted 10/20, #7267 submitted 10/21",,10/17/2025,,
,,,,,,,,
"Week 10/20/25, Cut Off: 10/20/25 @ 3pm",,,,,,,,
Transfer #7266,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Transfer Reason
1,D-04036,1 PALLET  (48 CASES/PALLET) *,H010B0,PO#41352   10/15 DELIVERY,GC,,Planned transfer (container sharing),Shipped
2,D-04038,3 PALLETS  (36 CASES/PALLET) *,H011B0,PO#41352   10/15 DELIVERY,GC,,Planned transfer (container sharing),Shipped
3,D-04033,3 PALLETS (25 CASES/PALLET) *,K021C0,,GC,,Planned transfer (container sharing),Shipped
4,F-04001,640 cs*,11142026,partial fr wk 10/13,SYS,,Low replenishment,Shipped
5,F-04006,240 cs*,10182026,partial fr wk 10/13,SYS,,Low replenishment,Shipped
6,D-03071,70cs,5040205,"Urgent, fr wk 10/13",JD,,Sales Order Fulfillment,Shipped
,,Total: 21 plts,,"Closed 10/20, picked up 10/22, ETA 10/23, delivered 10/23 or 10/24, #7266 submitted 10/24",,10/22/2025,,
,,,,,,,,
"Week 10/27/25, Cut Off: 10/27/25 @ 3pm",,,,,,,,
Transfer #7281,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Transfer Reason
1,J-40135N,2 pallets ( 70cs/ plt),4142027,,VL,,Low replenishment,Shipped
2,D-04024,2 PALLETS  (36 CASES/PALLET)   *,H01280,,GC,,Planned transfer (container sharing),Shipped
3,A-61012,2 PALLETS (30 CASES/PALLET)*,WK008C0,,GC,,Repackaging capacity,Shipped
4,"#7298, AC-B3SLJ",30 CS,,,WYL,,Repackaging capacity,Shipped
5,"#7298, AC-B3SL5",20 CS,,,WYL,,Repackaging capacity,Shipped
6,A-62030,60 CASES  *,29918,,GC,,Repackaging capacity,Shipped
7,C-70330,1 PALLET (45cs/plt) *,B022C0,,GC,,Planned transfer (container sharing),Shipped
8,C-70050,1 PALLET (35cs/plt) *,E029C0,,GC,,Planned transfer (container sharing),Shipped
9,D-18106,40 CASES  *,****Q09,,GC,,Planned transfer (container sharing),Shipped
10,D-03060,132cs,5100507,Urgent,JD,,Planned transfer (container sharing),Shipped
11,D-03063,50cs,5010045,Urgent,JD,,Planned transfer (container sharing),Shipped
12,D-03071,165cs,5070394,Urgent,JD,,Planned transfer (container sharing),Shipped
13,#7302,4 plts,,,WYL,,Repackaging capacity,Shipped
,,Total: 15 + 4 plts,,"Closed 10/27, picked up 10/31, ETA 11/3, #7302 also sent, delivered 11/3, #7281, 7298 & 7302 submitted 11/3",,10/31/2025,,
,,,,,,,,
"Week 11/3/25, Cut Off: 11/3/25 @ 3pm (First)",,,,,,,,
Transfer #7296,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Transfer Reason
1,F-11970,6 shippers ( 1 plt),PO# 41661,Urgent ( Turn on AC) ,VL,,Sales Order Fulfillment,Shipped
2,F-12566,3 PLT (36 case),,Urgent ( Turn on AC) ,VL,,Sales Order Fulfillment,Shipped
3,F-76001,2 PLT ( 100 CASE),,Urgent ,VL,,Sales Order Fulfillment,Shipped
4,F-76002,3 PLT (150 CASE),,Urgent ,VL,,Sales Order Fulfillment,Shipped
5,F-11969,11 shippers (5.5 plt),,Urgent ( Turn on AC) ,VL,,Sales Order Fulfillment,Shipped
6,F-11971,1 shipper ,,Urgent ( Turn on AC) ,VL,,Sales Order Fulfillment,Shipped
7,F-14115,120 case (1plt),,Urgent ( Turn on AC) ,VL,,Sales Order Fulfillment,Shipped
,,Total: 17 plts,,"Closed 11/3, picked up 11/6, ETA 11/7, delivered 11/7, #7296 submitted 11/7",,11/06/2025,,
,,,,,,,,
"Week 11/3/25, Cut Off: 11/3/25 @ 3pm (Second)",,,,,,,,
Transfer #7317,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Transfer Reason
1,A-61260N,5 PLTs (120cs),WO13224,,RTC,,Planned transfer (container sharing),Shipped
2,J-40152,80cs,2442501,Urgent,JD,,Production order shortage,Shipped
3,F-14115,120 case (1plt),,Urgent ( Turn on AC) ,VL,,Sales Order Fulfillment,Shipped 11/6/2025
4,A-61030,60 cases,,,GC,,Repackaging capacity,Shipped
5,D-04037,3 PALLETS (36cs/plt),,,GC,,Planned transfer (container sharing),Shipped
6,D-04033,3 PALLETS (25cs/plt),,,GC,,Planned transfer (container sharing),Shipped
7,D-04061,4 PALLETS (36cs/plt),,,GC,,Planned transfer (container sharing),Shipped
8,C-70113,1 PALLET (42cs/plt),,,GC,,Planned transfer (container sharing),Shipped
9,A-61238,30 CASE,,,VL,,Warehouse limitations,Shipped
10,#7307,"AC (B4SL/B3SL5), 1 plt",,URGENT,SYS,,Low replenishment,Shipped
11,M-94306,30 CASES,,URGENT,GC,,Repackaging capacity,Shipped
,,Total: 23 plts,,"Closed 11/3, picked up 11/7, ETA 11/10, delivered 11/10, #7317 & 7307 submitted 11/10",,11/07/2025,,
,,,,,,,,
"Week 11/10/25, Cut Off: 11/10/25 @ 3pm",,,,,,,,
Transfer #7309,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Transfer Reason
1,F-11178A,3 PALLETS ( 42 CASES/PALLET) ,,PO#41443  ETA OAKLAND : 11/4,,,Planned transfer (container sharing),Not Shipped
2,J-63040,70cs,175D5,Urgent,JD,,Sales Order Fulfillment,Shipped
3,J-63014,50cs,181D5,Urgent,JD,,Sales Order Fulfillment,Shipped
4,M-94306,20 cs 30 CASES,,URGENT,GC,,Repackaging capacity,Shipped
5,A-61260N,5 pallets,,Urgent,SYS,,Repackaging capacity,Shipped
6,T-31545,70 cases ,,Urgent,HL,,Low replenishment,Shipped
7,T-31545 labels,1 case,,,HL,,Other (State reason),Shipped
8,F-11148A,1 PALLET ( 40 CASES/PALLET),,,GC,,Planned transfer (container sharing),Shipped
9,D-03001A,1 PALLET (125 CASES/PALLET),,,GC,,Repackaging capacity,Shipped
10,D-04043,3 PALLETS (25 CASES/PALLET),,,GC,,Shipment delays,Shipped
,,Total: 14 plts,,"Closed 11/10, picked up 11/12, ETA 11/13, delivered 11/14, #7309 submitted 11/17",,11/12/2025,,
,,,,,,,,
"Week 11/17/25, (First Load, Urgent)",,,,,,,,
Transfer #7336,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,F-12418,8 plts*,,"Urgent (Turn on AC), must pickup by tomorrow (11/18)",VL,,Sales Order Fulfillment,Shipped
,,8 plts,,"Closed 11/17, picked up 11/18, ETA 11/19, delivered 11/19, #7336 submitted 11/19",,11/18/2025,,
,,,,,,,,
"Week 11/17/25, Cut Off: 11/17/25 @ 3pm (Second Load)",,,,,,,,
Transfer #7323,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,F-11178A,3 PALLETS (42 CASES/PALLET) *,,PO#41443  ETA OAKLAND : 11/4,GC,,Planned transfer (container sharing),Shipped
2,M-41074,120 cases ,,,GC,,Planned transfer (container sharing),Shipped
3,M-41073,120 cases ,,,CG,,Planned transfer (container sharing),Shipped
4,M-41072,140 cases (1 plt),,,VL,,Planned transfer (container sharing),Shipped
5,M-41071,140 Cases(1 plt),,,VL,,Planned transfer (container sharing),Shipped
6,M-41070,140 cases (1 pt),,,VL,,Planned transfer (container sharing),Shipped
7,P-YNBYS,20 shippers ( 4 cases),,,VL,,Planned transfer (container sharing),Shipped
8,A-61012,4 PALLETS  (30 CASES/PALLET)*,,,GC,,Repackaging capacity,Shipped
9,D-04030,"1 PALLET  (48 CASES/PALLET) *
",C019B0,,GC,,Planned transfer (container sharing),Shipped
10,D-04033,"4 PALLETS  (25 CASES/PALLET) *
",E021B0,,GC,,Planned transfer (container sharing),Shipped
11,D-04061,"4 PALLETS (36 CASES/PALLET) *
",C024B0,,GC,,Planned transfer (container sharing),Shipped
12,D-17206,20 CASES   *,,,GC,,Shipment delays,Shipped
13,D-15206,"1 PALLET  (136 CASES/PALLET)  *
",,,GC,,Shipment delays,Shipped
,,Total: 23 plts,,"Closed 11/17, picked up 11/19, ETA 11/20, delivered 11/20, #7323 submitted 11/20",,11/19/2025,,
,,,,,,,,
Urgent 11/21/2025,,,,,,,,
Transfer #7353,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,F-12122,288 cases ( 3 pallet),PO#41725,Urgent ( Turn on AC),VL,,Sales Order Fulfillment,Shipped
2,F-12922,60 Shippers (3 Pallets),PO# 41725,Urgent (Turn on AC),VL,,Sales Order Fulfillment,Shipped
3,F-12418,30 shipper (6 pallets),,Urgent,VL,,Sales Order Fulfillment,Shipped
,,Total: 12 plts,,"Closed 11/21, picked up 11/24, ETA 11/25, delivered 11/25, #7353 submitted 11/25",,11/24/2025,,
,,,,,,,,
"Week 11/24/25, Cut Off: 11/24/25 @ 3pm",,,,,,,,
Transfer #7342,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,Gingerbread House Kits,2 cases,,,AWC,,Other (State reason),Shipped w #7353
2,#7350,"1 plt*, AG & Pkg Materials",,Urgent,SYS,,Repackaging capacity,Shipped
3,P-YNBYS,50 shipper (10 cases),,Urgent,VL,,Sales Order Fulfillment,Shipped
4,M-00012,12 cases,77949,,RTC,,Low replenishment,Shipped
5,F-96009,60 cases,PO# 41523,urgent,VL,,Planned transfer (container sharing),Shipped
6,F-96101,150 cases ,PO 41523,urgent,VL,,Planned transfer (container sharing),Shipped
7,F-96102,100 cases,PO 41523,urgent,VL,,Planned transfer (container sharing),Shipped
8,F-96103,50 Cases,PO 41523,urgent,VL,,Planned transfer (container sharing),Shipped
9,F-96104,50 cases,PO 41523,urgent,VL,,Planned transfer (container sharing),Shipped
10,F-96106,100 cases,PO 41523,urgent,VL,,Planned transfer (container sharing),Shipped
11,A-61218,1 plt (20cs/plt),,,VL,,Warehouse limitations,Shipped
12,F-11076A,15 CASES,,,GC,,Planned transfer (container sharing),Shipped
,,Total: 10 plts,,"Closed 11/24, picked up 11/26, ETA 11/28, delivered 11/28, #7350 & 7342 submitted 11/28",,11/26/2025,,
,,,,,,,,
"Week 12/1/25, Cut Off: 12/1/25 @ 3pm",,,,,,,,
Transfer #7357,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,D-03053,528cs (4plts)*,,Urgent,JD,,Planned transfer (container sharing),Partial
2,D-03056,132cs (1plt)*,40861,Urgent,JD,,Planned transfer (container sharing),Shipped
3,D-03058,60cs*,5010046,Urgent,JD,,Planned transfer (container sharing),Shipped
4,D-03065,50cs*,5050258,Urgent,JD,,Planned transfer (container sharing),Shipped
5,A-61237,2 PLT,,Can delay if transfer rate too high,VL,,Warehouse limitations,Shipped
6,F-76002,100 cases,,Urgent,VL,,Sales Order Fulfillment,Shipped
7,C-70021,4 PALLETS (42 CASES/PALLET),,URGENT! PO#41294  11/28 ARRIVE LIVERMORE,GC,,Planned transfer (container sharing),Shipped
8,S-06011,3 PALLETS,,URGENT!  PO#41367 ,GC,,Planned transfer (container sharing),Shipped
9,S-06021,1 PALLET,,URGENT!  PO#41367 ,GC,,Planned transfer (container sharing),Shipped
10,S-06031,1 pallet,,URGENT!  PO#41367 ,GC,,Planned transfer (container sharing),Shipped
11,S-06012,10 CASES,,URGENT!  PO#41367 ,GC,,Planned transfer (container sharing),Shipped
12,S-06022,6 CASES,,PO#41367 ,GC,,Planned transfer (container sharing),Shipped
13,S-06032,6 CASES,,PO#41367 ,GC,,Planned transfer (container sharing),Shipped
14,F-04130,7 pallets (50cs/ plt) *,,8142024,SYS,,Planned transfer (container sharing),Shipped
15,F-04114,9 pallets (250cs/plts),,can split,SYS,,Planned transfer (container sharing),Not Shipped
16,F-04115,5 pallets (250cs/ plts) *,,,SYS,,Planned transfer (container sharing),Not Shipped
17,C-70126,100 cases,,URGENT,HL,,Low replenishment,Shipped
,,Total: 24 plts,,"Closed 12/1, picked up 12/3, ETA 12/4, delivered 12/4, #7357 submitted 12/4",,12/03/2025,,
,,,,,,,,
"Week 12/8/25, Cut Off: 12/8/25 @ 3pm",,,,,,,,
Transfer #7367,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,D-03059,132cs*,#5010047,Urgent,JD,,Planned transfer (container sharing),Shipped
2,J-31077,20cs*,#02272027,Urgent,JD,,Sales Order Fulfillment,Shipped
3,F-41127,85cs (1plt)*,new LOT#,Urgent ,JD,,Sales Order Fulfillment,Shipped
4,A-61238,10 case,,Urgent,VL,,Repackaging capacity,Shipped
5,D-03053,264 cs (2 plts),,"Urgent, partial fr wk 12/1",JD,,Planned transfer (container sharing),Shipped
6,F-04114,9 pallets (250cs/plts),,fr wk 12/1,SYS,,Planned transfer (container sharing),Shipped
7,F-04115,5 pallets (250cs/plts),,fr wk 12/1,SYS,,Planned transfer (container sharing),Shipped
8,A-61250,36cs*,lot# 5100497,,SYS,,Repackaging capacity,Shipped
9,T-47020,6 cases, ,,HL,,Low replenishment,Shipped
10,C-70430,3 PALLETS (45  cs/plt),,,GC,,Planned transfer (container sharing),Partial
11,C-70530,3 PALLETS (  45 cs/plt),,,GC,,Planned transfer (container sharing),Partial
12,C-70123,3 PALLETS ( 45  cs/plt),,,GC,,Planned transfer (container sharing),Partial
13,D-04061,3 PALLETS (  36   cs/plt),,,GC,,Shipment delays,Not Shipped
14,D-04043,3 PALLETS ( 25 CASES/PALLET),,,GC,,Shipment delays,Not Shipped
,,Total: 23 plts,,"Closed 12/8, picked up 12/10, ETA 12/11, delivered 12/11, #7367 submitted 12/12",,12/10/2025,,
,,,,,,,,
"Week 12/8/25, Urgent, Second Transfer",,,,,,,,
Transfer #7384,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,C-70430,1 PALLET (45cs/plt),,,GC,,Planned transfer (container sharing),Shipped
2,C-70530,1 PALLET (45cs/plt),,,GC,,Planned transfer (container sharing),Shipped
3,C-70123,3 PALLETS (45cs/plt),,,GC,,Planned transfer (container sharing),Shipped
4,D-04061,3 PALLETS (36cs/plt),,,GC,,Shipment delays,Shipped
5,D-04043,5 PALLETS (25cs/plt),,,GC,,Shipment delays,Shipped
6,#7386,6 plts*,,,WaiWai,,Low replenishment,Shipped
,,Total: 22 plts,,"Closed 12/10, picked up 12/12, ETA 12/15, delivered 12/15, #7384 submitted 12/15, #7386 submitted 12/16",,12/12/2025,,
,,,,,,,,
"Week 12/15/25, Cut Off: 12/15/25 @ 3pm",,,,,,,,
Transfer #7382,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,C-70052,4 PALLETS  ( 35 CAASES/PALLET),,URGENT!   PO#41461,GC,,Planned transfer (container sharing),Shipped
2,T-47020,20 cases,,,HL,,Low replenishment,Shipped
3,D-04037,2 PALLETS  ( 36  cs/plt),,,GC,,Planned transfer (container sharing),Shipped
4,D-04033,3 PALLETS (25 CASES/PALLET),,,GC,,Planned transfer (container sharing),Shipped
5,D-04043,3 PALLETS ( 25 CASES/PALLET),,,GC,,Shipment delays,Shipped
6,D-04020,20 CASES,,,GC,,Planned transfer (container sharing),Shipped
7,F-85007,1 PALLET (70cs/plt),,,TX,,Planned transfer (container sharing),Shipped
8,F-85001,1 PALLET (70cs/plt),,,TX,,Planned transfer (container sharing),Shipped
9,F-04001,1plt (70 cs/ plt),,Urgent,VL,,Sales Order Fulfillment,Shipped
10,K-83030,30 cs,,,VL,,Warehouse limitations,Shipped
11,J-40136,40 Cases,,Urgent,VL,,Low replenishment,Shipped
12,#7394,1 plts*,,"Urgent, AG",Wai Wai,,Low replenishment,Shipped
13,M-41070,100 cases,,Urgent,VL,,Sales Order Fulfillment,Shipped
14,M-41071,90 Cases,,Urgent,VL,,Sales Order Fulfillment,Shipped
15,M-41072,80 Cases,,Urgent,VL,,Sales Order Fulfillment,Shipped
16,P-KJBPB,15 cases,,PO#41943 Kjeldsen new arrive giftbags,VL,,Planned transfer (container sharing),Shipped
17,D-02007,15 CASES,,,GC,,Planned transfer (container sharing),Shipped
,,Total: 20 plts,,"Closed 12/15, picked up 12/17, ETA 12/18, delivered 12/18, #7394 & 7382 submitted 12/18",,12/17/2025,,
,,,,,,,,
"12/16/25, Urgent, Second Load",,,,,,,,
Transfer #7404,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,F-04070,6 plt (112cs/plt)*,,Urgent,VL,,Sales Order Fulfillment,Shipped
,,Total: 6 plts,,"Closed 12/16, picked up 12/18, ETA 12/19, delivered 12/19, #7404 submitted 12/19",,12/18/2025,,
,,,,,,,,
"Week 12/22/25, Cut Off: 12/22/25 @ 3pm",,,,,,,,
Transfer #7397,,SF-LA,"Lot#, Exp Date",NOTE (Urgent?),Requested by,Date Shipped,Transfer Reason,Shipment Status
1,A-61260N,2 PLTS (24cs/plt),5100497,ETA 12/19,RTC,,Planned transfer (container sharing),Shipped
